dataset,original_source,source_url_or_doi,original_filename,harmonized_id,label,stack_identifier,focal_plane_index,true_focus_index,distance_from_focus,split_assignment,label_provenance_category,image_path
TBF,dataset,,FieldPos002 (5)_page_13.png,FieldPos002 (5)_page_13,0,FieldPos002 (5),13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_13.png
TBF,dataset,,FieldPos002 (5)_page_14.png,FieldPos002 (5)_page_14,0,FieldPos002 (5),14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_14.png
TBF,dataset,,FieldPos002 (5)_page_2.png,FieldPos002 (5)_page_2,0,FieldPos002 (5),2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_2.png
TBF,dataset,,FieldPos002 (5)_page_3.png,FieldPos002 (5)_page_3,0,FieldPos002 (5),3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_3.png
TBF,dataset,,FieldPos002 (5)_page_4.png,FieldPos002 (5)_page_4,0,FieldPos002 (5),4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_4.png
TBF,dataset,,FieldPos002 (5)_page_5.png,FieldPos002 (5)_page_5,0,FieldPos002 (5),5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_5.png
TBF,dataset,,FieldPos002 (5)_page_6.png,FieldPos002 (5)_page_6,0,FieldPos002 (5),6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (5)\FieldPos002 (5)_page_6.png
TBF,dataset,,FieldPos002 (6)_page_1.png,FieldPos002 (6)_page_1,0,FieldPos002 (6),1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_1.png
TBF,dataset,,FieldPos002 (6)_page_10.png,FieldPos002 (6)_page_10,0,FieldPos002 (6),10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_10.png
TBF,dataset,,FieldPos002 (6)_page_11.png,FieldPos002 (6)_page_11,0,FieldPos002 (6),11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_11.png
TBF,dataset,,FieldPos002 (6)_page_12.png,FieldPos002 (6)_page_12,0,FieldPos002 (6),12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_12.png
TBF,dataset,,FieldPos002 (6)_page_13.png,FieldPos002 (6)_page_13,0,FieldPos002 (6),13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_13.png
TBF,dataset,,FieldPos002 (6)_page_14.png,FieldPos002 (6)_page_14,0,FieldPos002 (6),14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_14.png
TBF,dataset,,FieldPos002 (6)_page_2.png,FieldPos002 (6)_page_2,0,FieldPos002 (6),2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_2.png
TBF,dataset,,FieldPos002 (6)_page_3.png,FieldPos002 (6)_page_3,0,FieldPos002 (6),3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_3.png
TBF,dataset,,FieldPos002 (6)_page_4.png,FieldPos002 (6)_page_4,0,FieldPos002 (6),4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_4.png
TBF,dataset,,FieldPos002 (6)_page_5.png,FieldPos002 (6)_page_5,0,FieldPos002 (6),5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_5.png
TBF,dataset,,FieldPos002 (6)_page_6.png,FieldPos002 (6)_page_6,0,FieldPos002 (6),6.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos002 (6)\FieldPos002 (6)_page_6.png
TBF,dataset,,FieldPos003_page_1.png,FieldPos003_page_1,0,FieldPos003,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_1.png
TBF,dataset,,FieldPos003_page_10.png,FieldPos003_page_10,0,FieldPos003,10.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_10.png
TBF,dataset,,FieldPos003_page_11.png,FieldPos003_page_11,0,FieldPos003,11.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_11.png
TBF,dataset,,FieldPos003_page_12.png,FieldPos003_page_12,0,FieldPos003,12.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_12.png
TBF,dataset,,FieldPos003_page_13.png,FieldPos003_page_13,0,FieldPos003,13.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_13.png
TBF,dataset,,FieldPos003_page_14.png,FieldPos003_page_14,0,FieldPos003,14.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_14.png
TBF,dataset,,FieldPos003_page_2.png,FieldPos003_page_2,0,FieldPos003,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_2.png
TBF,dataset,,FieldPos003_page_3.png,FieldPos003_page_3,0,FieldPos003,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_3.png
TBF,dataset,,FieldPos003_page_4.png,FieldPos003_page_4,0,FieldPos003,4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_4.png
TBF,dataset,,FieldPos003_page_8.png,FieldPos003_page_8,0,FieldPos003,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_8.png
TBF,dataset,,FieldPos003_page_9.png,FieldPos003_page_9,0,FieldPos003,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003\FieldPos003_page_9.png
TBF,dataset,,FieldPos003 (2)_page_1.png,FieldPos003 (2)_page_1,0,FieldPos003 (2),1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_1.png
TBF,dataset,,FieldPos003 (2)_page_10.png,FieldPos003 (2)_page_10,0,FieldPos003 (2),10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_10.png
TBF,dataset,,FieldPos003 (2)_page_11.png,FieldPos003 (2)_page_11,0,FieldPos003 (2),11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_11.png
TBF,dataset,,FieldPos003 (2)_page_12.png,FieldPos003 (2)_page_12,0,FieldPos003 (2),12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_12.png
TBF,dataset,,FieldPos003 (2)_page_13.png,FieldPos003 (2)_page_13,0,FieldPos003 (2),13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_13.png
TBF,dataset,,FieldPos003 (2)_page_14.png,FieldPos003 (2)_page_14,0,FieldPos003 (2),14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_14.png
TBF,dataset,,FieldPos003 (2)_page_2.png,FieldPos003 (2)_page_2,0,FieldPos003 (2),2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_2.png
TBF,dataset,,FieldPos003 (2)_page_3.png,FieldPos003 (2)_page_3,0,FieldPos003 (2),3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_3.png
TBF,dataset,,FieldPos003 (2)_page_4.png,FieldPos003 (2)_page_4,0,FieldPos003 (2),4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_4.png
TBF,dataset,,FieldPos003 (2)_page_8.png,FieldPos003 (2)_page_8,0,FieldPos003 (2),8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_8.png
TBF,dataset,,FieldPos003 (2)_page_9.png,FieldPos003 (2)_page_9,0,FieldPos003 (2),9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (2)\FieldPos003 (2)_page_9.png
TBF,dataset,,FieldPos003 (3)_page_1.png,FieldPos003 (3)_page_1,0,FieldPos003 (3),1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_1.png
TBF,dataset,,FieldPos003 (3)_page_10.png,FieldPos003 (3)_page_10,0,FieldPos003 (3),10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_10.png
TBF,dataset,,FieldPos003 (3)_page_11.png,FieldPos003 (3)_page_11,0,FieldPos003 (3),11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_11.png
TBF,dataset,,FieldPos003 (3)_page_12.png,FieldPos003 (3)_page_12,0,FieldPos003 (3),12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_12.png
TBF,dataset,,FieldPos003 (3)_page_13.png,FieldPos003 (3)_page_13,0,FieldPos003 (3),13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_13.png
TBF,dataset,,FieldPos003 (3)_page_14.png,FieldPos003 (3)_page_14,0,FieldPos003 (3),14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_14.png
TBF,dataset,,FieldPos003 (3)_page_2.png,FieldPos003 (3)_page_2,0,FieldPos003 (3),2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_2.png
TBF,dataset,,FieldPos003 (3)_page_3.png,FieldPos003 (3)_page_3,0,FieldPos003 (3),3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_3.png
TBF,dataset,,FieldPos003 (3)_page_4.png,FieldPos003 (3)_page_4,0,FieldPos003 (3),4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_4.png
TBF,dataset,,FieldPos003 (3)_page_5.png,FieldPos003 (3)_page_5,0,FieldPos003 (3),5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_5.png
TBF,dataset,,FieldPos003 (3)_page_9.png,FieldPos003 (3)_page_9,0,FieldPos003 (3),9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (3)\FieldPos003 (3)_page_9.png
TBF,dataset,,FieldPos003 (4)_page_1.png,FieldPos003 (4)_page_1,0,FieldPos003 (4),1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_1.png
TBF,dataset,,FieldPos003 (4)_page_10.png,FieldPos003 (4)_page_10,0,FieldPos003 (4),10.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_10.png
TBF,dataset,,FieldPos003 (4)_page_11.png,FieldPos003 (4)_page_11,0,FieldPos003 (4),11.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_11.png
TBF,dataset,,FieldPos003 (4)_page_12.png,FieldPos003 (4)_page_12,0,FieldPos003 (4),12.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_12.png
TBF,dataset,,FieldPos003 (4)_page_13.png,FieldPos003 (4)_page_13,0,FieldPos003 (4),13.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_13.png
TBF,dataset,,FieldPos003 (4)_page_14.png,FieldPos003 (4)_page_14,0,FieldPos003 (4),14.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_14.png
TBF,dataset,,FieldPos003 (4)_page_2.png,FieldPos003 (4)_page_2,0,FieldPos003 (4),2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_2.png
TBF,dataset,,FieldPos003 (4)_page_3.png,FieldPos003 (4)_page_3,0,FieldPos003 (4),3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_3.png
TBF,dataset,,FieldPos003 (4)_page_4.png,FieldPos003 (4)_page_4,0,FieldPos003 (4),4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_4.png
TBF,dataset,,FieldPos003 (4)_page_5.png,FieldPos003 (4)_page_5,0,FieldPos003 (4),5.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_5.png
TBF,dataset,,FieldPos003 (4)_page_9.png,FieldPos003 (4)_page_9,0,FieldPos003 (4),9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (4)\FieldPos003 (4)_page_9.png
TBF,dataset,,FieldPos003 (5)_page_1.png,FieldPos003 (5)_page_1,0,FieldPos003 (5),1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_1.png
TBF,dataset,,FieldPos003 (5)_page_10.png,FieldPos003 (5)_page_10,0,FieldPos003 (5),10.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_10.png
TBF,dataset,,FieldPos003 (5)_page_11.png,FieldPos003 (5)_page_11,0,FieldPos003 (5),11.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_11.png
TBF,dataset,,FieldPos003 (5)_page_12.png,FieldPos003 (5)_page_12,0,FieldPos003 (5),12.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_12.png
TBF,dataset,,FieldPos003 (5)_page_13.png,FieldPos003 (5)_page_13,0,FieldPos003 (5),13.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_13.png
TBF,dataset,,FieldPos003 (5)_page_14.png,FieldPos003 (5)_page_14,0,FieldPos003 (5),14.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_14.png
TBF,dataset,,FieldPos003 (5)_page_2.png,FieldPos003 (5)_page_2,0,FieldPos003 (5),2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_2.png
TBF,dataset,,FieldPos003 (5)_page_3.png,FieldPos003 (5)_page_3,0,FieldPos003 (5),3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_3.png
TBF,dataset,,FieldPos003 (5)_page_4.png,FieldPos003 (5)_page_4,0,FieldPos003 (5),4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_4.png
TBF,dataset,,FieldPos003 (5)_page_8.png,FieldPos003 (5)_page_8,0,FieldPos003 (5),8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_8.png
TBF,dataset,,FieldPos003 (5)_page_9.png,FieldPos003 (5)_page_9,0,FieldPos003 (5),9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos003 (5)\FieldPos003 (5)_page_9.png
TBF,dataset,,FieldPos004_page_1.png,FieldPos004_page_1,0,FieldPos004,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_1.png
TBF,dataset,,FieldPos004_page_10.png,FieldPos004_page_10,0,FieldPos004,10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_10.png
TBF,dataset,,FieldPos004_page_11.png,FieldPos004_page_11,0,FieldPos004,11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_11.png
TBF,dataset,,FieldPos004_page_12.png,FieldPos004_page_12,0,FieldPos004,12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_12.png
TBF,dataset,,FieldPos004_page_13.png,FieldPos004_page_13,0,FieldPos004,13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_13.png
TBF,dataset,,FieldPos004_page_14.png,FieldPos004_page_14,0,FieldPos004,14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_14.png
TBF,dataset,,FieldPos004_page_2.png,FieldPos004_page_2,0,FieldPos004,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_2.png
TBF,dataset,,FieldPos004_page_3.png,FieldPos004_page_3,0,FieldPos004,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_3.png
TBF,dataset,,FieldPos004_page_4.png,FieldPos004_page_4,0,FieldPos004,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_4.png
TBF,dataset,,FieldPos004_page_5.png,FieldPos004_page_5,0,FieldPos004,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_5.png
TBF,dataset,,FieldPos004_page_9.png,FieldPos004_page_9,0,FieldPos004,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004\FieldPos004_page_9.png
TBF,dataset,,FieldPos004 (2)_page_1.png,FieldPos004 (2)_page_1,0,FieldPos004 (2),1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_1.png
TBF,dataset,,FieldPos004 (2)_page_10.png,FieldPos004 (2)_page_10,0,FieldPos004 (2),10.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_10.png
TBF,dataset,,FieldPos004 (2)_page_11.png,FieldPos004 (2)_page_11,0,FieldPos004 (2),11.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_11.png
TBF,dataset,,FieldPos004 (2)_page_12.png,FieldPos004 (2)_page_12,0,FieldPos004 (2),12.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_12.png
TBF,dataset,,FieldPos004 (2)_page_13.png,FieldPos004 (2)_page_13,0,FieldPos004 (2),13.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_13.png
TBF,dataset,,FieldPos004 (2)_page_14.png,FieldPos004 (2)_page_14,0,FieldPos004 (2),14.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_14.png
TBF,dataset,,FieldPos004 (2)_page_2.png,FieldPos004 (2)_page_2,0,FieldPos004 (2),2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_2.png
TBF,dataset,,FieldPos004 (2)_page_3.png,FieldPos004 (2)_page_3,0,FieldPos004 (2),3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_3.png
TBF,dataset,,FieldPos004 (2)_page_4.png,FieldPos004 (2)_page_4,0,FieldPos004 (2),4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_4.png
TBF,dataset,,FieldPos004 (2)_page_8.png,FieldPos004 (2)_page_8,0,FieldPos004 (2),8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\tbf_imgs\unfocused\FieldPos004 (2)\FieldPos004 (2)_page_8.png
